report_file,report_group,experiment,status,language_reported,language_guess,corpus_family,source,input,input_bytes,input_chars,cleaned_chars,null_samples,seed,tool_version,hyphen_policy,encoding,encoding_sequence_len,encoding_unique_symbols,encoding_symbol_entropy_bits,event,event_description,event_count,metric,null_model,observed,null_mean,null_std,z,abs_z,p_emp,survives_markov_2,raw_metric_json
C:\github\5hr-conlang\riemann_analysis\rrlang\outputs\mesu_register_v0_3_nulls100\mesu_basho_text_only.json,mesu_register_v0_3_nulls100,,,,mesu,unknown,unknown,,,,,,,,,grapheme,42,,,vowel,Basic Latin-vowel positions plus common accented vowels.,13,event_density,observed_only,0.309523809524,,,,,,,"{""name"": ""event_density"", ""value"": 0.309523809524, ""details"": ""count(event=true) / sequence_length""}"
C:\github\5hr-conlang\riemann_analysis\rrlang\outputs\mesu_register_v0_3_nulls100\mesu_basho_text_only.json,mesu_register_v0_3_nulls100,,,,mesu,unknown,unknown,,,,,,,,,grapheme,42,,,vowel,Basic Latin-vowel positions plus common accented vowels.,13,event_count,observed_only,13.0,,,,,,,"{""name"": ""event_count"", ""value"": 13, ""details"": ""Number of true positions in the event map.""}"
C:\github\5hr-conlang\riemann_analysis\rrlang\outputs\mesu_register_v0_3_nulls100\mesu_basho_text_only.json,mesu_register_v0_3_nulls100,,,,mesu,unknown,unknown,,,,,,,,,grapheme,42,,,vowel,Basic Latin-vowel positions plus common accented vowels.,13,sequence_length,observed_only,42.0,,,,,,,"{""name"": ""sequence_length"", ""value"": 42, ""details"": ""Number of positions in the event map.""}"
C:\github\5hr-conlang\riemann_analysis\rrlang\outputs\mesu_register_v0_3_nulls100\mesu_basho_text_only.json,mesu_register_v0_3_nulls100,,,,mesu,unknown,unknown,,,,,,,,,grapheme,42,,,vowel,Basic Latin-vowel positions plus common accented vowels.,13,modular_residue_peak_m_2,observed_only,0.615384615385,,,,,,,"{""name"": ""modular_residue_peak_m_2"", ""value"": 0.615384615385, ""details"": ""Largest event-position residue fraction modulo 2.""}"
C:\github\5hr-conlang\riemann_analysis\rrlang\outputs\mesu_register_v0_3_nulls100\mesu_basho_text_only.json,mesu_register_v0_3_nulls100,,,,mesu,unknown,unknown,,,,,,,,,grapheme,42,,,vowel,Basic Latin-vowel positions plus common accented vowels.,13,modular_residue_peak_m_3,observed_only,0.384615384615,,,,,,,"{""name"": ""modular_residue_peak_m_3"", ""value"": 0.384615384615, ""details"": ""Largest event-position residue fraction modulo 3.""}"
C:\github\5hr-conlang\riemann_analysis\rrlang\outputs\mesu_register_v0_3_nulls100\mesu_basho_text_only.json,mesu_register_v0_3_nulls100,,,,mesu,unknown,unknown,,,,,,,,,grapheme,42,,,vowel,Basic Latin-vowel positions plus common accented vowels.,13,modular_residue_peak_m_5,observed_only,0.307692307692,,,,,,,"{""name"": ""modular_residue_peak_m_5"", ""value"": 0.307692307692, ""details"": ""Largest event-position residue fraction modulo 5.""}"
C:\github\5hr-conlang\riemann_analysis\rrlang\outputs\mesu_register_v0_3_nulls100\mesu_basho_text_only.json,mesu_register_v0_3_nulls100,,,,mesu,unknown,unknown,,,,,,,,,grapheme,42,,,vowel,Basic Latin-vowel positions plus common accented vowels.,13,modular_residue_peak_m_7,observed_only,0.230769230769,,,,,,,"{""name"": ""modular_residue_peak_m_7"", ""value"": 0.230769230769, ""details"": ""Largest event-position residue fraction modulo 7.""}"
C:\github\5hr-conlang\riemann_analysis\rrlang\outputs\mesu_register_v0_3_nulls100\mesu_basho_text_only.json,mesu_register_v0_3_nulls100,,,,mesu,unknown,unknown,,,,,,,,,grapheme,42,,,vowel,Basic Latin-vowel positions plus common accented vowels.,13,gap_entropy,density_shuffle,0.811278124459,2.243418709009,0.190432621949,-7.520458259163,7.520458259163,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 0.811278124459, ""null_mean"": 2.243418709009, ""null_std"": 0.190432621949, ""z_score"": -7.520458259163, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
C:\github\5hr-conlang\riemann_analysis\rrlang\outputs\mesu_register_v0_3_nulls100\mesu_basho_text_only.json,mesu_register_v0_3_nulls100,,,,mesu,unknown,unknown,,,,,,,,,grapheme,42,,,vowel,Basic Latin-vowel positions plus common accented vowels.,13,run_entropy,density_shuffle,1.351644115153,1.862080909152,0.217842491505,-2.343146144137,2.343146144137,0.039603960396,,"{""name"": ""run_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.351644115153, ""null_mean"": 1.862080909152, ""null_std"": 0.217842491505, ""z_score"": -2.343146144137, ""empirical_p"": 0.039603960396, ""null_samples"": 100}"
C:\github\5hr-conlang\riemann_analysis\rrlang\outputs\mesu_register_v0_3_nulls100\mesu_basho_text_only.json,mesu_register_v0_3_nulls100,,,,mesu,unknown,unknown,,,,,,,,,grapheme,42,,,vowel,Basic Latin-vowel positions plus common accented vowels.,13,prime_index_occupancy_bias,density_shuffle,-0.126373626374,-0.020686813187,0.166001835213,-0.636660510716,0.636660510716,0.643564356436,,"{""name"": ""prime_index_occupancy_bias"", ""null_model"": ""density_shuffle"", ""observed"": -0.126373626374, ""null_mean"": -0.020686813187, ""null_std"": 0.166001835213, ""z_score"": -0.636660510716, ""empirical_p"": 0.643564356436, ""null_samples"": 100}"
